Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Customer_Status_Predicted
77678-JHA,Female,41,Yes,Jharkhand,1,29,,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.54999923706055,49.54999923706055,0.0,0,10.829999923706055,60.380001068115234,Joined,,,1
77688-TAM,Male,35,No,Tamil Nadu,4,13,,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,49.0,49.0,0.0,0,49.189998626708984,98.19000244140625,Joined,,,1
77703-AND,Male,41,Yes,Andhra Pradesh,15,29,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.75,470.95001220703125,44.15999984741211,0,5.599999904632568,432.3900146484375,Churned,Attitude,Attitude of support person,1
77827-MAD,Female,72,Yes,Madhya Pradesh,13,9,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,101.8499984741211,4086.300048828125,0.0,0,114.0,4200.2998046875,Churned,Other,Don't know,1
77854-UTT,Female,23,No,Uttar Pradesh,13,6,Deal 2,Yes,No,No,,,,,,,,,,One Year,No,Bank Withdrawal,20.799999237060547,1021.7999877929688,0.0,0,2006.050048828125,3027.85009765625,Churned,Price,Price too high,1
77868-JAM,Male,35,No,Jammu & Kashmir,1,15,,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,25.5,215.1999969482422,0.0,0,0.0,215.1999969482422,Churned,Attitude,Attitude of support person,1
77892-RAJ,Female,51,Yes,Rajasthan,14,17,Deal 3,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Mailed Check,64.4000015258789,2088.75,0.0,0,1169.93994140625,3258.68994140625,Churned,Attitude,Attitude of support person,1
77983-TAM,Female,35,Yes,Tamil Nadu,9,35,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,70.1500015258789,70.1500015258789,0.0,0,2.240000009536743,72.38999938964844,Churned,Competitor,Competitor offered higher download speeds,1
78010-DEL,Female,71,Yes,Delhi,3,30,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.44999694824219,3474.050048828125,0.0,80,1228.5,4782.5498046875,Churned,Other,Don't know,1
78013-UTT,Female,36,No,Uttar Pradesh,11,6,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5999984741211,5611.7001953125,0.0,0,1845.0899658203125,7456.7900390625,Stayed,Others,Others,1
78021-UTT,Female,45,Yes,Uttar Pradesh,12,35,Deal 5,Yes,Yes,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,25.0,25.0,0.0,0,3.390000104904175,28.389999389648438,Joined,,,1
78049-UTT,Male,71,No,Uttar Pradesh,0,34,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.69999694824219,74.69999694824219,0.0,0,11.34000015258789,86.04000091552734,Churned,Competitor,Competitor had better devices,1
78085-JHA,Female,47,No,Jharkhand,3,33,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.3499984741211,1730.3499755859375,0.0,0,422.17999267578125,2152.530029296875,Churned,Dissatisfaction,Product dissatisfaction,1
78085-ODI,Male,28,No,Odisha,2,36,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80.55000305175781,184.10000610351562,0.0,0,67.77999877929688,251.8800048828125,Churned,Attitude,Attitude of support person,1
78100-KAR,Female,57,No,Karnataka,12,31,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.150001525878906,98.5,0.0,0,12.9399995803833,111.44000244140625,Churned,Competitor,Competitor offered higher download speeds,1
78104-JHA,Female,61,Yes,Jharkhand,11,9,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.94999694824219,1101.8499755859375,0.0,0,229.0399932861328,1330.8900146484375,Churned,Competitor,Competitor made better offer,1
78104-TAM,Female,44,Yes,Tamil Nadu,1,20,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.5999984741211,2933.199951171875,0.0,0,804.75,3737.949951171875,Churned,Competitor,Competitor had better devices,1
78121-MAH,Male,33,Yes,Maharashtra,0,17,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,21.049999237060547,113.8499984741211,0.0,0,171.3000030517578,285.1499938964844,Churned,Attitude,Attitude of support person,1
78129-DEL,Female,28,No,Delhi,13,32,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-1.0,325.45001220703125,0.0,0,193.9199981689453,519.3699951171875,Churned,Dissatisfaction,Service dissatisfaction,1
78220-TAM,Female,21,Yes,Tamil Nadu,14,10,,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,89.8499984741211,244.4499969482422,0.0,0,75.30000305175781,319.75,Joined,,,1
78228-KER,Female,58,Yes,Kerala,3,8,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,69.55000305175781,69.55000305175781,0.0,0,29.780000686645508,99.33000183105469,Churned,Competitor,Competitor had better devices,1
78253-GUJ,Male,63,No,Gujarat,13,30,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,85.0,0.0,0,15.199999809265137,100.19999694824219,Joined,,,1
78274-PUD,Female,36,Yes,Puducherry,8,16,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.75,5238.89990234375,0.0,0,2698.300048828125,7937.2001953125,Churned,Price,Long distance charges,1
78283-WES,Female,56,No,West Bengal,12,16,Deal 5,Yes,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,68.6500015258789,261.25,0.0,0,42.560001373291016,303.80999755859375,Churned,Dissatisfaction,Poor expertise of online support,1
78290-RAJ,Male,27,No,Rajasthan,1,10,Deal 3,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,86.30000305175781,3266.0,0.0,0,1569.75,4835.75,Churned,Competitor,Competitor had better devices,1
78303-AND,Female,35,No,Andhra Pradesh,13,35,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,106.5999984741211,6428.39990234375,0.0,0,2515.030029296875,8943.4296875,Churned,Competitor,Competitor offered more data,1
78319-TEL,Male,71,Yes,Telangana,8,9,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.44999694824219,1145.699951171875,0.0,0,661.0499877929688,1806.75,Churned,Dissatisfaction,Limited range of services,1
78323-KER,Male,34,No,Kerala,1,12,Deal 4,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.19999694824219,1441.0999755859375,0.0,0,489.25,1930.3499755859375,Churned,Attitude,Attitude of support person,1
78333-HAR,Female,76,No,Haryana,11,11,,No,,Yes,DSL,No,No,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,39.650001525878906,39.650001525878906,0.0,20,0.0,59.650001525878906,Churned,Competitor,Competitor offered more data,1
78381-PUN,Female,26,No,Punjab,5,3,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99.9000015258789,6137.0,0.0,0,527.9400024414062,6664.93994140625,Churned,Price,Long distance charges,1
78396-MAD,Female,50,Yes,Madhya Pradesh,11,16,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.69999694824219,1687.949951171875,0.0,0,566.8200073242188,2254.77001953125,Churned,Price,Long distance charges,1
78412-UTT,Female,57,No,Uttar Pradesh,8,12,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6500015258789,69.6500015258789,0.0,0,49.2400016784668,118.88999938964844,Churned,Competitor,Competitor offered higher download speeds,1
78483-JAM,Male,67,No,Jammu & Kashmir,8,7,Deal 1,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,75.80000305175781,5293.9501953125,0.0,90,1984.239990234375,7368.18994140625,Churned,Competitor,Competitor made better offer,1
78566-JAM,Female,54,Yes,Jammu & Kashmir,15,28,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.899999618530273,19.899999618530273,0.0,0,36.630001068115234,56.529998779296875,Churned,Competitor,Competitor made better offer,1
78590-WES,Female,75,No,West Bengal,8,20,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.75,3273.550048828125,0.0,0,1879.43994140625,5152.990234375,Churned,Competitor,Competitor offered more data,1
78614-UTT,Male,59,No,Uttar Pradesh,9,3,,No,,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,29.25,226.9499969482422,0.0,0,0.0,226.9499969482422,Stayed,Others,Others,1
78682-KER,Female,65,Yes,Kerala,14,25,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.94999694824219,2869.85009765625,0.0,0,599.6400146484375,3469.489990234375,Churned,Dissatisfaction,Product dissatisfaction,1
78753-JAM,Female,20,Yes,Jammu & Kashmir,1,8,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,98.25,5508.35009765625,0.0,150,1072.9599609375,6731.31005859375,Churned,Competitor,Competitor made better offer,1
78790-WES,Female,32,Yes,West Bengal,13,36,,No,,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,28.600000381469727,973.5499877929688,0.0,0,0.0,973.5499877929688,Churned,Other,Don't know,1
78859-MAH,Male,48,Yes,Maharashtra,12,9,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.5,2659.39990234375,0.0,0,994.5599975585938,3653.9599609375,Churned,Dissatisfaction,Service dissatisfaction,1
78885-TAM,Female,43,No,Tamil Nadu,2,5,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.5,19.5,0.0,0,20.110000610351562,39.61000061035156,Joined,,,1
78909-TAM,Female,74,No,Tamil Nadu,5,30,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.0,4414.2998046875,0.0,0,749.489990234375,5163.7900390625,Churned,Competitor,Competitor had better devices,1
78918-BIH,Female,59,No,Bihar,12,11,Deal 5,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,86.05000305175781,244.85000610351562,0.0,0,54.779998779296875,299.6300048828125,Joined,,,1
78937-TAM,Male,41,Yes,Tamil Nadu,12,27,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,2347.89990234375,19.670000076293945,0,191.67999267578125,2519.909912109375,Churned,Other,Don't know,1
78978-UTT,Male,54,No,Uttar Pradesh,0,13,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.299999237060547,19.299999237060547,0.0,0,16.360000610351562,35.65999984741211,Joined,,,1
79008-GUJ,Female,71,No,Gujarat,1,20,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,106.25,6979.7998046875,0.0,0,1214.8499755859375,8194.650390625,Churned,Competitor,Competitor made better offer,1
79020-KAR,Female,29,No,Karnataka,15,29,,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,80.80000305175781,332.45001220703125,0.0,0,169.32000732421875,501.7699890136719,Churned,Competitor,Competitor offered higher download speeds,1
79111-MAD,Female,71,Yes,Madhya Pradesh,10,7,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.69999694824219,3171.14990234375,0.0,0,1724.5699462890625,4895.72021484375,Churned,Competitor,Competitor offered higher download speeds,1
79166-JAM,Female,63,No,Jammu & Kashmir,14,33,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,81.0,389.6000061035156,0.0,10,101.0,500.6000061035156,Churned,Competitor,Competitor made better offer,1
79168-UTT,Female,78,No,Uttar Pradesh,2,10,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,44.29999923706055,89.30000305175781,0.0,0,47.81999969482422,137.1199951171875,Joined,,,1
79206-UTT,Female,35,No,Uttar Pradesh,13,2,Deal 5,Yes,Yes,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,25.899999618530273,135.0,0.0,0,200.25,335.25,Churned,Other,Moved,1
79233-TAM,Male,39,Yes,Tamil Nadu,3,27,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.549999237060547,51.150001525878906,0.0,0,112.83000183105469,163.97999572753906,Churned,Attitude,Attitude of support person,1
79282-TAM,Female,58,No,Tamil Nadu,0,17,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,-10.0,19.5,0.0,0,32.45000076293945,51.95000076293945,Churned,Attitude,Attitude of support person,1
79335-MAD,Female,40,Yes,Madhya Pradesh,0,33,,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,79.9000015258789,3326.199951171875,0.0,0,1855.6600341796875,5181.85986328125,Churned,Price,Price too high,1
79342-KAR,Female,39,Yes,Karnataka,5,22,,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,64.4000015258789,195.64999389648438,0.0,0,114.1500015258789,309.79998779296875,Joined,,,1
79397-HAR,Female,83,No,Haryana,5,8,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.80000305175781,4750.9501953125,0.0,0,1129.1400146484375,5880.08984375,Churned,Dissatisfaction,Limited range of services,1
79427-KAR,Male,67,Yes,Karnataka,12,21,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.0999984741211,141.64999389648438,0.0,0,69.9800033569336,211.6300048828125,Joined,,,1
79433-KAR,Female,51,No,Karnataka,13,23,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,79.6500015258789,152.6999969482422,0.0,0,58.08000183105469,210.77999877929688,Churned,Price,Lack of affordable download/upload speed,1
79605-BIH,Female,36,No,Bihar,7,20,Deal 5,Yes,No,Yes,Cable,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,53.849998474121094,259.79998779296875,22.959999084472656,10,121.5999984741211,368.44000244140625,Churned,Competitor,Competitor offered higher download speeds,1
79608-GUJ,Female,49,Yes,Gujarat,6,21,,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,90.0,190.0500030517578,0.0,0,93.83999633789062,283.8900146484375,Churned,Competitor,Competitor made better offer,1
79611-HAR,Male,61,Yes,Haryana,0,18,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.69999694824219,4816.7001953125,0.0,0,946.0,5762.7001953125,Churned,Dissatisfaction,Network reliability,1
79616-WES,Female,51,Yes,West Bengal,11,8,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,108.6500015258789,6937.9501953125,0.0,0,2722.199951171875,9660.150390625,Churned,Attitude,Attitude of support person,1
79624-JAM,Female,38,No,Jammu & Kashmir,11,13,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.0999984741211,576.6500244140625,0.0,0,81.05999755859375,657.7100219726562,Churned,Competitor,Competitor made better offer,1
79637-TAM,Female,60,No,Tamil Nadu,9,18,,Yes,No,Yes,Cable,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.3499984741211,76.3499984741211,0.0,0,7.260000228881836,83.61000061035156,Churned,Attitude,Attitude of support person,1
79700-KER,Female,53,No,Kerala,5,30,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,107.94999694824219,313.6000061035156,0.0,0,142.5,456.1000061035156,Joined,,,1
79777-MAH,Male,77,Yes,Maharashtra,13,33,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,72.5999984741211,154.3000030517578,0.0,0,30.3799991607666,184.67999267578125,Joined,,,1
79822-JAM,Male,41,Yes,Jammu & Kashmir,12,28,,Yes,Yes,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,62.04999923706055,118.30000305175781,0.0,0,74.58000183105469,192.8800048828125,Churned,Competitor,Competitor made better offer,1
79905-UTT,Female,24,No,Uttar Pradesh,0,12,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.450000762939453,20.450000762939453,0.0,0,30.09000015258789,50.540000915527344,Joined,,,1
79910-TAM,Female,42,No,Tamil Nadu,6,33,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.94999694824219,228.39999389648438,0.0,10,115.13999938964844,353.5400085449219,Churned,Competitor,Competitor made better offer,1
79966-ODI,Male,37,Yes,Odisha,7,7,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.94999694824219,857.2000122070312,0.0,0,113.0,970.2000122070312,Churned,Competitor,Competitor had better devices,1
79970-AND,Female,33,No,Andhra Pradesh,15,6,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,102.25,1359.0,0.0,0,397.1499938964844,1756.1500244140625,Churned,Competitor,Competitor had better devices,1
79971-GUJ,Male,65,Yes,Gujarat,1,17,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.4000015258789,425.8999938964844,0.0,0,217.5500030517578,643.4500122070312,Churned,Price,Long distance charges,1
81048-UTT,Female,78,No,Uttarakhand,11,2,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.30000305175781,75.30000305175781,0.0,20,35.09000015258789,130.38999938964844,Churned,Dissatisfaction,Network reliability,1
81081-AND,Female,72,No,Andhra Pradesh,12,16,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.19999694824219,1369.800048828125,0.0,0,658.1400146484375,2027.93994140625,Churned,Dissatisfaction,Service dissatisfaction,1
81098-GUJ,Male,31,Yes,Gujarat,13,11,,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51.25,51.25,0.0,0,39.29999923706055,90.55000305175781,Joined,,,1
81118-MAD,Female,31,No,Madhya Pradesh,1,13,,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.79999923706055,45.79999923706055,0.0,0,13.619999885559082,59.41999816894531,Joined,,,1
81164-JAM,Male,82,Yes,Jammu & Kashmir,4,17,,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.799999237060547,24.799999237060547,0.0,0,0.0,24.799999237060547,Churned,Competitor,Competitor made better offer,1
81169-TEL,Female,62,Yes,Telangana,4,2,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,18.850000381469727,18.850000381469727,0.0,0,7.800000190734863,26.649999618530273,Joined,,,1
81184-BIH,Male,60,No,Bihar,9,36,Deal 3,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.05000305175781,2227.10009765625,0.0,0,471.79998779296875,2698.89990234375,Churned,Competitor,Competitor had better devices,1
81235-JHA,Female,42,Yes,Jharkhand,9,32,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.900001525878906,44.900001525878906,0.0,0,15.760000228881836,60.65999984741211,Joined,,,1
81324-PUN,Female,49,No,Punjab,4,3,Deal 3,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.1500015258789,2555.89990234375,0.0,0,280.20001220703125,2836.10009765625,Churned,Attitude,Attitude of support person,1
81360-ODI,Male,34,Yes,Odisha,0,6,,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.400001525878906,45.400001525878906,0.0,0,38.310001373291016,83.70999908447266,Churned,Dissatisfaction,Network reliability,1
81396-JHA,Male,25,Yes,Jharkhand,7,18,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.5,916.9000244140625,0.0,0,487.55999755859375,1404.4599609375,Churned,Competitor,Competitor had better devices,1
81451-JAM,Female,71,Yes,Jammu & Kashmir,12,4,,No,,Yes,Cable,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,29.649999618530273,291.3999938964844,0.0,110,0.0,401.3999938964844,Churned,Other,Don't know,1
81484-TAM,Female,43,No,Tamil Nadu,10,22,,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.55000305175781,4398.14990234375,0.0,0,1888.47998046875,6286.6298828125,Churned,Dissatisfaction,Network reliability,1
81485-ODI,Female,61,Yes,Odisha,8,26,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,89.80000305175781,1129.0999755859375,0.0,0,144.1999969482422,1273.300048828125,Churned,Attitude,Attitude of support person,1
81488-UTT,Female,77,Yes,Uttar Pradesh,10,7,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.19999694824219,519.1500244140625,0.0,0,242.63999938964844,761.7899780273438,Churned,Dissatisfaction,Limited range of services,1
81609-DEL,Female,39,No,Delhi,1,30,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.75,4458.14990234375,0.0,0,1067.550048828125,5525.7001953125,Churned,Competitor,Competitor made better offer,1
81650-UTT,Male,46,No,Uttar Pradesh,5,22,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.3499984741211,323.25,0.0,0,41.4900016784668,364.739990234375,Churned,Dissatisfaction,Poor expertise of online support,1
81710-TAM,Male,73,No,Tamil Nadu,7,2,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,101.3499984741211,780.5,0.0,0,351.8399963378906,1132.3399658203125,Churned,Attitude,Attitude of support person,1
81763-DEL,Male,36,Yes,Delhi,7,7,,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.44999694824219,137.10000610351562,0.0,0,70.81999969482422,207.9199981689453,Joined,,,1
81769-GUJ,Female,71,Yes,Gujarat,4,31,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,113.19999694824219,4689.5,0.0,0,1145.949951171875,5835.4501953125,Churned,Attitude,Attitude of support person,1
81940-MAH,Female,63,No,Maharashtra,9,5,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.05000305175781,2169.800048828125,27.3799991607666,0,81.6500015258789,2224.070068359375,Churned,Competitor,Competitor offered higher download speeds,1
81952-MAH,Female,41,No,Maharashtra,0,36,,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.450000762939453,482.79998779296875,0.0,0,0.0,482.79998779296875,Churned,Other,Don't know,1
82010-WES,Female,46,No,West Bengal,14,7,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.55000305175781,151.75,0.0,0,51.119998931884766,202.8699951171875,Joined,,,1
82015-AND,Male,32,Yes,Andhra Pradesh,9,6,,No,,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,54.54999923706055,2978.300048828125,0.0,50,0.0,3028.300048828125,Churned,Attitude,Attitude of service provider,1
82118-JAM,Female,69,Yes,Jammu & Kashmir,3,6,Deal 5,No,,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,24.200000762939453,24.200000762939453,0.0,0,0.0,24.200000762939453,Joined,,,1
82129-JHA,Female,26,No,Jharkhand,9,8,Deal 5,Yes,No,Yes,DSL,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,58.70000076293945,168.60000610351562,0.0,0,34.40999984741211,203.00999450683594,Joined,,,1
